band_gap,density,density_atomic,deprecated,efermi,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,volume,target,energy_above_hull,energy_per_atom,formation_energy_per_atom,uncorrected_energy_per_atom
0.7456,5.998267,15.36539,0.0,0.6706027,0.0,1.0,0.0,1.0,2.0,6.0,1.0,1.0,0.0,1.0,1.0,0.01084689,92.19234,1,0.0,-19.70458,-3.777857,-19.70458
0.0,9.088579,13.42868,0.0,8.117012,0.0,1.0,1.0,1.0,2.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,107.4294,1,0.0,-27.10845,-4.009659,-27.10845
0.3324,3.175996,14.63081,0.0,-1.984813,0.0,1.0,0.0,0.0,2.0,8.0,2.0,1.0,1.0,7.995598,3.997799,0.06831132,117.0465,1,0.005755607,-6.484969,-2.760856,-5.721469
0.0425,5.326858,35.40242,0.0,3.997255,0.0,1.0,0.0,0.0,3.0,7.0,1.0,1.0,0.0,4.999977,4.999977,0.02017609,247.8169,1,0.003666426,-23.59692,-0.5241473,-23.59692
0.0,6.178628,14.18143,0.0,0.4905396,0.0,1.0,1.0,0.0,4.0,56.0,32.0,4.0,0.0,12.00091,3.000228,0.01511145,794.1603,1,0.0,0.0,0.0,0.0
0.1889,5.701387,15.50395,0.0,-0.4464417,0.0,1.0,0.0,0.0,2.0,8.0,6.0,1.0,1.0,6.000821,3.000411,0.04838138,124.0316,1,0.4540093,-14.71219,-2.021369,-6.407879
1.9526,5.314597,17.18582,0.0,-0.7242494,1.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0,0.0,6e-07,1.5e-07,1.454687e-09,412.4598,1,0.09397964,-7.570136,-3.588538,-7.147636
5.7611,4.090382,15.43635,0.0,-2.645338,0.0,0.0,0.0,0.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,432.2179,1,0.01067991,-11.94057,-4.136016,-11.94057
0.0,5.619313,14.18325,0.0,-0.7457544,0.0,1.0,1.0,0.0,3.0,12.0,10.0,2.0,0.0,1.999993,0.9999967,0.01175092,170.1989,1,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
0.0,7.454446,13.19686,0.0,1.376192,0.0,1.0,1.0,0.0,3.0,64.0,21.0,38.0,1.0,9.994202,1.249275,0.01183307,844.5993,1,0.0,0.0,0.0,0.0
0.0,5.491461,9.656141,0.0,8.968106,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1e-07,1e-07,5.178052e-09,19.31228,1,0.08086596,-12.16806,-2.718854,-12.16806
0.4936,3.260686,14.2508,0.0,-1.649948,0.0,1.0,0.0,1.0,2.0,8.0,2.0,1.0,0.0,8.000005,4.000003,0.07017154,114.0064,1,0.0,-6.490724,-2.766611,-5.727224
0.0,4.300529,9.435904,0.0,6.767265,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0010692,0.0005346,2.832797e-05,37.74361,1,0.2278002,-8.378851,-0.182416,-5.779052
0.0,8.001218,10.92148,0.0,2.661154,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0792005,0.03960025,0.0009064765,87.37182,1,0.5089223,-14.41805,-1.952116,-6.344069
0.0,7.172966,12.66911,0.0,1.303287,0.0,1.0,1.0,0.0,3.0,65.0,23.0,40.0,1.0,13.99109,13.99109,0.01698996,823.4918,1,0.0,0.0,0.0,0.0
0.0,6.341073,12.71799,0.0,3.531665,0.0,1.0,1.0,1.0,3.0,56.0,8.0,1.0,0.0,16.0,2.0,0.02246536,712.2076,1,0.0,-17.81437,-3.821936,-17.81437
7.6163,8.114181,11.47321,0.0,-0.9461588,0.0,0.0,0.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,183.5714,1,0.0,-15.32451,-4.50041,-15.32451
0.0,4.998205,16.09863,0.0,-3.202486,0.0,1.0,1.0,0.0,2.0,38.0,6.0,3.0,0.0,6.003375,3.001687,0.009813478,611.7479,1,0.03699697,-12.79631,-3.756285,-5.845231
0.0,6.520492,11.37551,0.0,1.650298,0.0,1.0,1.0,0.0,3.0,12.0,8.0,1.0,0.0,1.999635,0.9998176,0.01464869,136.5061,1,0.0,0.0,0.0,0.0
0.0,10.73223,9.098123,0.0,10.48634,0.0,1.0,1.0,0.0,3.0,5.0,1.0,1.0,1.0,2.998509,2.998509,0.0659149,45.49061,1,0.4324178,-9.275662,-2.966865,-8.863462
0.0,6.034018,15.22716,0.0,1.174419,0.0,1.0,1.0,0.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,0.02189071,91.36296,1,0.08587447,-19.95347,-3.513051,-19.95347
5.6549,4.281625,16.14114,0.0,-2.827778,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,290.5405,1,0.02814514,-12.4583,-4.197381,-12.4583
0.2155,9.105342,13.45087,0.0,8.357797,0.0,1.0,0.0,1.0,2.0,24.0,6.0,2.0,0.0,6.0,1.0,0.01858616,322.8209,1,0.0,-26.32265,-3.994398,-26.32265
0.0,8.481347,8.847411,0.0,4.187469,0.0,1.0,1.0,0.0,3.0,5.0,3.0,1.0,1.0,0.9608415,0.9608415,0.02172029,44.23705,1,0.4018483,-7.49792,-2.882179,-7.08572
3.3284,5.396809,15.47321,0.0,-3.66296,0.0,0.0,0.0,0.0,2.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,433.25,1,0.002770664,-17.57943,-3.48172,-17.57943
0.0,7.147809,25.23301,0.0,2.97366,0.0,0.0,1.0,0.0,2.0,36.0,0.0,0.0,0.0,0.2039337,0.05098342,0.0002245006,908.3884,1,0.0,0.0,0.0,0.0
2.3173,8.008387,11.1515,0.0,2.470841,1.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,1.0,0.0001861,4.6525e-05,8.34417e-07,223.03,1,0.0,0.0,0.0,0.0
0.0,9.726484,10.68758,0.0,11.74345,0.0,1.0,1.0,0.0,3.0,5.0,1.0,1.0,1.0,3.002111,3.002111,0.05617941,53.43792,1,0.1737772,-9.212781,-3.234026,-8.800581
6.2533,6.598255,13.80062,0.0,-0.3376878,0.0,0.0,0.0,1.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,331.2149,1,0.0,-19.10466,-4.219023,-19.10466
4.7135,1.768826,27.49922,0.0,-2.944413,0.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,219.9938,1,0.0,-7.493579,-1.042661,-7.493579
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
3.4606,11.72299,13.38853,0.0,1.201571,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.000266,0.000266,9.933874e-06,26.77707,1,0.0,0.0,0.0,0.0
0.1118,6.302881,17.12359,0.0,3.188045,0.0,1.0,0.0,0.0,3.0,24.0,4.0,4.0,1.0,4.0,2.0,0.009733159,410.9662,1,0.0003831608,-7.190904,-3.800499,-21.62692
0.0,7.055982,13.94212,0.0,0.1982746,0.0,1.0,1.0,0.0,3.0,32.0,16.0,5.0,1.0,7.99916,1.99979,0.0179294,446.1477,1,0.0,0.0,0.0,0.0
6.0508,4.380292,15.77756,0.0,-2.905723,1.0,0.0,0.0,0.0,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,567.9921,1,0.02294697,-12.4635,-4.202579,-12.4635
5.5183,4.767306,13.44902,0.0,3.57277,1.0,0.0,0.0,1.0,3.0,76.0,0.0,0.0,1.0,8.54e-05,2.135e-05,8.355137e-08,1022.126,1,0.0,-7.217707,-4.121024,-6.85297
0.2237,5.195242,18.27578,0.0,3.092726,0.0,1.0,0.0,0.0,3.0,48.0,8.0,1.0,1.0,16.00019,4.000048,0.01823929,877.2374,1,0.06834321,-20.01689,-3.848951,-6.845523
5.8972,9.139487,11.84412,0.0,0.9611944,1.0,0.0,0.0,1.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,473.7648,1,0.0,-18.58883,-4.410912,-18.58883
5.7627,4.279603,14.28612,0.0,-2.13779,0.0,0.0,0.0,0.0,3.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,271.4363,1,0.01646375,-11.70518,-4.09949,-11.70518
0.0,14.6683,14.37876,0.0,13.04764,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,2.00063,2.00063,0.06956892,28.75752,1,0.2114284,-10.72819,-2.606351,-10.38469
0.0,5.901097,12.56951,0.0,0.5843186,0.0,1.0,1.0,0.0,3.0,12.0,8.0,1.0,0.0,1.999948,0.9999742,0.01325926,150.8341,1,0.0,0.0,0.0,0.0
0.0,7.144789,12.78052,0.0,0.7063206,0.0,0.0,1.0,0.0,3.0,12.0,0.0,0.0,0.0,0.1152352,0.0576176,0.0007513725,153.3663,1,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
7.2819,6.591287,13.9862,0.0,-1.568313,0.0,0.0,0.0,1.0,3.0,56.0,0.0,0.0,0.0,0.0032077,0.000801925,4.095491e-06,783.2272,1,0.0,-6.716564,-4.302387,-6.386564
0.0,3.511848,31.04001,0.0,2.789114,0.0,1.0,1.0,0.0,2.0,5.0,2.0,1.0,0.0,1.571549,1.571549,0.01012595,155.2001,1,0.786839,-18.83166,-2.919016,-7.912769
0.0,2.386979,15.33844,0.0,-0.7648324,0.0,1.0,1.0,0.0,3.0,68.0,40.0,12.0,1.0,12.0079,3.001974,0.01151269,1043.014,1,0.08400305,-8.022642,-2.826259,-7.537701
0.1854,3.963365,16.9604,0.0,2.62461,0.0,1.0,0.0,1.0,3.0,18.0,2.0,1.0,0.0,2.0,1.0,0.006551209,305.2872,1,0.0,-7.274742,-4.17863,-12.55417
7.7482,7.892551,11.67291,0.0,-0.5932216,0.0,0.0,0.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,186.7665,1,0.0,-15.05889,-4.495814,-15.05889
6.9502,6.04548,13.84866,0.0,-1.488384,1.0,0.0,0.0,1.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,387.7626,1,0.0,-6.73366,-4.293678,-13.65939
7.7552,7.463662,12.00967,0.0,-0.5333294,0.0,0.0,0.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,192.1548,1,0.0,-14.65387,-4.504523,-14.65387
0.0,6.943312,12.04066,0.0,1.205472,0.0,0.0,1.0,0.0,3.0,22.0,0.0,0.0,0.0,0.4049797,0.2024898,0.001528833,264.8946,1,0.0,0.0,0.0,0.0
0.0,19.48125,20.28907,0.0,14.72247,0.0,1.0,1.0,0.0,1.0,30.0,20.0,5.0,0.0,14.78546,0.4928487,0.02429134,608.672,0,0.09751105,-79.84453,0.09751105,-79.84453
0.0,20.55878,19.22567,0.0,14.57355,0.0,0.0,1.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0001034,3.446667e-06,1.792742e-07,576.7701,0,0.08967122,-79.85237,0.08967122,-11.20174
0.0,19.77543,19.98724,0.0,14.15188,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.04053,1.04053,0.05205971,19.98724,0,0.3715774,-79.57046,0.3715774,-10.91983
0.0,26.58134,15.24271,0.0,19.41418,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0006442,0.0006442,4.226283e-05,15.24271,0,0.5457433,-85.8106,0.5457433,-13.7221
0.0,21.15074,18.68759,0.0,14.99553,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.78e-05,5.78e-05,3.092962e-06,18.68759,0,0.2685484,-79.67349,0.2685484,-11.02286
0.0,18.34786,21.38415,0.0,14.36298,0.0,1.0,1.0,0.0,2.0,4.0,3.0,2.0,1.0,1.982689,1.982689,0.02317942,85.53659,0,0.2168953,-78.95364,0.2168953,-10.63033
0.0,16.0687,20.84866,0.0,12.06847,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,1.0,0.2872577,0.1436289,0.001722279,166.7893,0,0.3415145,-65.79853,0.3415145,-10.65237
0.0,21.52932,18.81952,0.0,16.31304,0.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,3.095966,0.7739915,0.04112705,75.27809,0,0.5872834,-85.76906,0.5872834,-85.76906
0.0,18.18659,22.27858,0.0,13.96938,0.0,1.0,1.0,0.0,1.0,17.0,13.0,7.0,0.0,29.47773,1.733984,0.07783189,378.7359,0,0.790888,-85.56546,0.790888,-13.47695
0.0,12.97672,29.88392,0.0,8.913069,0.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,1.0,2.162001,2.162001,0.01808666,119.5357,0,0.244765,-74.84719,0.244765,-8.138481
0.0,24.00016,16.39771,0.0,18.96528,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0163309,0.0163309,0.0009959255,16.39771,0,0.4474943,-82.57672,0.4474943,-12.50029
0.0,21.72902,18.11162,0.0,17.87224,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,7e-07,1.75e-07,9.662306e-09,72.44647,0,0.09617646,-82.92804,0.09617646,-82.92804
0.0,18.11531,19.42133,0.0,13.75659,0.0,0.0,1.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0088543,0.00442715,3.256471e-05,271.8986,0,0.03653281,-10.96055,0.0266618,-10.96055
0.0,20.11372,19.65108,0.0,15.18229,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,39.30215,0,0.0,-79.94204,0.0,-79.94204
0.0,23.30118,17.38845,0.0,17.54298,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.7682853,0.3841426,0.02209183,34.7769,0,0.4700942,-85.88625,0.4700942,-85.88625
0.0,18.53206,21.86328,0.0,14.85582,0.0,1.0,1.0,1.0,1.0,8.0,8.0,4.0,0.0,18.42328,2.30291,0.1053323,174.9062,0,0.0,-86.35635,0.0,-86.35635
0.0,11.98684,32.14428,0.0,8.216564,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.9e-06,1.9e-06,5.91085e-08,32.14428,0,0.0,-73.47526,0.0,-73.47526
0.0,21.73168,18.1094,0.0,17.75877,0.0,0.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,2e-07,2.5e-08,1.380498e-09,144.8752,0,0.0,-83.02421,0.0,-83.02421
0.0,10.17792,32.18465,0.0,5.484943,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0001135,0.0001135,1.763263e-06,64.3693,0,0.1474739,-52.58106,0.1474739,-5.862849
0.0,14.46712,22.29479,0.0,11.57388,0.0,1.0,1.0,0.0,2.0,4.0,3.0,2.0,1.0,5.602241,5.602241,0.06282006,89.17918,0,0.1818038,-67.43508,0.1818038,-12.10219
0.0,24.27856,16.68845,0.0,16.88524,0.0,1.0,1.0,0.0,1.0,16.0,16.0,8.0,0.0,1.857046,0.1160654,0.006954832,267.0152,0,0.008192166,-86.34816,0.008192166,-14.25965
0.0,15.34008,19.97132,0.0,13.94786,0.0,1.0,1.0,0.0,2.0,4.0,3.0,1.0,0.0,7.907545,7.907545,0.09898624,79.88529,0,0.3810552,-63.72051,0.2306755,-10.31924
0.0,15.70005,23.08386,0.0,11.13855,0.0,1.0,1.0,0.0,2.0,4.0,3.0,2.0,1.0,2.76111,2.76111,0.02990304,92.33544,0,0.548307,-67.21483,0.548307,-9.078842
0.0,14.80966,23.824,0.0,13.73866,0.0,1.0,1.0,0.0,2.0,4.0,3.0,1.0,1.0,9.710243,9.710243,0.1018956,95.29602,0,0.7060522,-68.9983,0.7060522,-10.23878
0.0,18.24424,19.29588,0.0,13.7927,0.0,0.0,1.0,0.0,2.0,14.0,0.0,0.0,0.0,0.3326091,0.1663045,0.001231236,270.1424,0,0.01631479,-10.89385,-0.005493936,-10.89385
0.0,16.62749,19.04125,0.0,12.7454,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0421186,0.0421186,0.0007373219,57.12376,0,0.06876029,-61.91659,0.06876029,-11.07406
0.0,19.16062,15.59981,0.0,16.5604,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0036975,0.0036975,5.925553e-05,62.39924,0,0.2584191,-10.40451,0.2411825,-10.40451
0.0,10.80975,32.50776,0.0,6.747503,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,2.92e-05,2.92e-05,2.245618e-07,130.031,0,0.05662841,-62.48305,0.05662841,-62.48305
0.0,10.64043,32.78637,0.0,6.758387,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,3.03e-05,3.03e-05,2.310412e-07,131.1455,0,0.06624426,-62.3947,0.06624426,-62.3947
0.0,11.14286,32.0788,0.0,6.776313,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0017919,0.0017919,1.396483e-05,128.3152,0,0.04728065,-63.2795,0.04728065,-63.2795
